objectid,geom_length,cnn_sgmt_pkey,street_name,street_type,street_layer,full_street_name,class_code,gis_length_miles,duel_car_way_yn,duel_car_way_id,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,shape_length,corrected_length_miles,direction,from_intrsctn,to_intrsctn,geom,data_as_of,data_loaded_at
1244,107.027875249798,6139101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0526120525831,YES,54,21475000,21444000,0,0.0263929080341,N/W,GENEVA AVE/LONDON ST,GENEVA AVE/PARIS ST,"LINESTRING (-122.440255135 37.71603882, -122.440096783 37.716018185, -122.439509929 37.715754987, -122.439438473 37.715672555)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1244,107.027875249798,6139101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0526120525831,YES,54,21475000,21444000,0,0.0263929080341,N/W,GENEVA AVE/LONDON ST,GENEVA AVE/PARIS ST,"LINESTRING (-122.440255135 37.71603882, -122.440096783 37.716018185, -122.439509929 37.715754987, -122.439438473 37.715672555)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1244,107.027875249798,6139101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0526120525831,YES,54,21475000,21444000,0,0.0263929080341,N/W,GENEVA AVE/LONDON ST,GENEVA AVE/PARIS ST,"LINESTRING (-122.440255135 37.71603882, -122.440096783 37.716018185, -122.439509929 37.715754987, -122.439438473 37.715672555)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1244,107.027875249798,6139101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0526120525831,YES,54,21475000,21444000,0,0.0263929080341,N/W,GENEVA AVE/LONDON ST,GENEVA AVE/PARIS ST,"LINESTRING (-122.440255135 37.71603882, -122.440096783 37.716018185, -122.439509929 37.715754987, -122.439438473 37.715672555)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1245,111.24961111386595,6138201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0546675382354,YES,55,21486000,21475000,0,0.02652934625495,S/E,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440961064 37.716299399, -122.44041374 37.716054528, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1245,111.24961111386595,6138201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0546675382354,YES,55,21486000,21475000,0,0.02652934625495,S/E,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440961064 37.716299399, -122.44041374 37.716054528, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1245,111.24961111386595,6138201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0546675382354,YES,55,21486000,21475000,0,0.02652934625495,S/E,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440961064 37.716299399, -122.44041374 37.716054528, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1245,111.24961111386595,6138201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0546675382354,YES,55,21486000,21475000,0,0.02652934625495,S/E,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440961064 37.716299399, -122.44041374 37.716054528, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1245,111.24961111386595,6138201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0546675382354,YES,55,21486000,21475000,0,0.02652934625495,S/E,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440961064 37.716299399, -122.44041374 37.716054528, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1246,104.69353122726166,6138101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0514498467844,YES,55,21486000,21475000,0,0.02652934625495,N/W,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440895628 37.716378123, -122.44034856 37.716131104, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1246,104.69353122726166,6138101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0514498467844,YES,55,21486000,21475000,0,0.02652934625495,N/W,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440895628 37.716378123, -122.44034856 37.716131104, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1246,104.69353122726166,6138101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0514498467844,YES,55,21486000,21475000,0,0.02652934625495,N/W,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440895628 37.716378123, -122.44034856 37.716131104, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1246,104.69353122726166,6138101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0514498467844,YES,55,21486000,21475000,0,0.02652934625495,N/W,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440895628 37.716378123, -122.44034856 37.716131104, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1246,104.69353122726166,6138101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0514498467844,YES,55,21486000,21475000,0,0.02652934625495,N/W,GENEVA AVE/MISSION ST,GENEVA AVE/LONDON ST,"LINESTRING (-122.441019562 37.716459546, -122.440895628 37.716378123, -122.44034856 37.716131104, -122.440255135 37.71603882)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1247,135.27606261799522,6137201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0663713278647,YES,56,22050000,21486000,0,0.033327833101,S/E,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441612409 37.717173608, -122.441379898 37.716899725, -122.44115573 37.716511487, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1247,135.27606261799522,6137201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0663713278647,YES,56,22050000,21486000,0,0.033327833101,S/E,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441612409 37.717173608, -122.441379898 37.716899725, -122.44115573 37.716511487, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1247,135.27606261799522,6137201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0663713278647,YES,56,22050000,21486000,0,0.033327833101,S/E,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441612409 37.717173608, -122.441379898 37.716899725, -122.44115573 37.716511487, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1247,135.27606261799522,6137201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0663713278647,YES,56,22050000,21486000,0,0.033327833101,S/E,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441612409 37.717173608, -122.441379898 37.716899725, -122.44115573 37.716511487, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1247,135.27606261799522,6137201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0663713278647,YES,56,22050000,21486000,0,0.033327833101,S/E,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441612409 37.717173608, -122.441379898 37.716899725, -122.44115573 37.716511487, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1248,136.44010630275758,6137101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0669400045394,YES,56,22050000,21486000,0,0.033327833101,N/W,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441518819 37.717245613, -122.441319209 37.717017113, -122.441066688 37.716611111, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1248,136.44010630275758,6137101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0669400045394,YES,56,22050000,21486000,0,0.033327833101,N/W,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441518819 37.717245613, -122.441319209 37.717017113, -122.441066688 37.716611111, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1248,136.44010630275758,6137101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0669400045394,YES,56,22050000,21486000,0,0.033327833101,N/W,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441518819 37.717245613, -122.441319209 37.717017113, -122.441066688 37.716611111, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1248,136.44010630275758,6137101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0669400045394,YES,56,22050000,21486000,0,0.033327833101,N/W,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441518819 37.717245613, -122.441319209 37.717017113, -122.441066688 37.716611111, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1248,136.44010630275758,6137101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0669400045394,YES,56,22050000,21486000,0,0.033327833101,N/W,GENEVA AVE/GLORIA CT,GENEVA AVE/MISSION ST,"LINESTRING (-122.441622841 37.717258174, -122.441518819 37.717245613, -122.441319209 37.717017113, -122.441066688 37.716611111, -122.441019562 37.716459546)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1249,116.68454154579877,6136201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0572959466596,YES,57,22052000,22050000,0,0.0285961884003,S/E,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.442251049 37.717689141, -122.441734645 37.717273574, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1249,116.68454154579877,6136201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0572959466596,YES,57,22052000,22050000,0,0.0285961884003,S/E,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.442251049 37.717689141, -122.441734645 37.717273574, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1249,116.68454154579877,6136201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0572959466596,YES,57,22052000,22050000,0,0.0285961884003,S/E,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.442251049 37.717689141, -122.441734645 37.717273574, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1249,116.68454154579877,6136201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0572959466596,YES,57,22052000,22050000,0,0.0285961884003,S/E,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.442251049 37.717689141, -122.441734645 37.717273574, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1249,116.68454154579877,6136201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0572959466596,YES,57,22052000,22050000,0,0.0285961884003,S/E,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.442251049 37.717689141, -122.441734645 37.717273574, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
125,198.97566559789675,926201,19TH,AVE,STREETS,19TH AVE,5,0.0975008111793,YES,100,23079000,23077000,0,0.04874233885785,S/E,19TH AVE/OCEAN AVE,19TH AVE/EUCALYPTUS DR,"LINESTRING (-122.474954621 37.732456138, -122.475003638 37.732352909, -122.474933014 37.731180893, -122.474856604 37.731065754)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1250,116.25447535067057,6136101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0570888069417,YES,57,22052000,22050000,0,0.0285961884003,N/W,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.44216529 37.717767234, -122.441634388 37.717339406, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1250,116.25447535067057,6136101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0570888069417,YES,57,22052000,22050000,0,0.0285961884003,N/W,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.44216529 37.717767234, -122.441634388 37.717339406, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1250,116.25447535067057,6136101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0570888069417,YES,57,22052000,22050000,0,0.0285961884003,N/W,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.44216529 37.717767234, -122.441634388 37.717339406, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1250,116.25447535067057,6136101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0570888069417,YES,57,22052000,22050000,0,0.0285961884003,N/W,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.44216529 37.717767234, -122.441634388 37.717339406, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1250,116.25447535067057,6136101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0570888069417,YES,57,22052000,22050000,0,0.0285961884003,N/W,ALEMANY BLVD/GENEVA AVE,GENEVA AVE/GLORIA CT,"LINESTRING (-122.442328163 37.717833445, -122.44216529 37.717767234, -122.441634388 37.717339406, -122.441622841 37.717258174)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1251,92.659189310083278,6135101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0454964676241,YES,58,22084000,22052000,0,0.0227500877223,N/W,BANNOCK ST/GENEVA AVE,ALEMANY BLVD/GENEVA AVE,"LINESTRING (-122.442887073 37.718286852, -122.442819546 37.718290953, -122.442413992 37.717961955, -122.442328163 37.717833445)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1251,92.659189310083278,6135101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0454964676241,YES,58,22084000,22052000,0,0.0227500877223,N/W,BANNOCK ST/GENEVA AVE,ALEMANY BLVD/GENEVA AVE,"LINESTRING (-122.442887073 37.718286852, -122.442819546 37.718290953, -122.442413992 37.717961955, -122.442328163 37.717833445)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1251,92.659189310083278,6135101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0454964676241,YES,58,22084000,22052000,0,0.0227500877223,N/W,BANNOCK ST/GENEVA AVE,ALEMANY BLVD/GENEVA AVE,"LINESTRING (-122.442887073 37.718286852, -122.442819546 37.718290953, -122.442413992 37.717961955, -122.442328163 37.717833445)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1251,92.659189310083278,6135101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0454964676241,YES,58,22084000,22052000,0,0.0227500877223,N/W,BANNOCK ST/GENEVA AVE,ALEMANY BLVD/GENEVA AVE,"LINESTRING (-122.442887073 37.718286852, -122.442819546 37.718290953, -122.442413992 37.717961955, -122.442328163 37.717833445)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1265,84.726088326593825,106000,1ST,ST,STREETS,01ST ST,5,0.0415665633397,NO,0,24534000,24532000,0,0.0415665633397,,01ST ST/NATOMA ST,01ST ST/HOWARD ST,"LINESTRING (-122.396570765 37.788962964, -122.396034765 37.788535931)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1251,92.659189310083278,6135101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0454964676241,YES,58,22084000,22052000,0,0.0227500877223,N/W,BANNOCK ST/GENEVA AVE,ALEMANY BLVD/GENEVA AVE,"LINESTRING (-122.442887073 37.718286852, -122.442819546 37.718290953, -122.442413992 37.717961955, -122.442328163 37.717833445)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1252,131.86830897230826,6134201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0647552858384,YES,59,22088000,22084000,0,0.0215850798757,S/E,CAYUGA AVE/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443696072 37.718928673, -122.443685803 37.718862303, -122.442961993 37.718288068, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1252,131.86830897230826,6134201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0647552858384,YES,59,22088000,22084000,0,0.0215850798757,S/E,CAYUGA AVE/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443696072 37.718928673, -122.443685803 37.718862303, -122.442961993 37.718288068, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1252,131.86830897230826,6134201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0647552858384,YES,59,22088000,22084000,0,0.0215850798757,S/E,CAYUGA AVE/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443696072 37.718928673, -122.443685803 37.718862303, -122.442961993 37.718288068, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1252,131.86830897230826,6134201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0647552858384,YES,59,22088000,22084000,0,0.0215850798757,S/E,CAYUGA AVE/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443696072 37.718928673, -122.443685803 37.718862303, -122.442961993 37.718288068, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1252,131.86830897230826,6134201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0647552858384,YES,59,22088000,22084000,0,0.0215850798757,S/E,CAYUGA AVE/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443696072 37.718928673, -122.443685803 37.718862303, -122.442961993 37.718288068, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1253,73.467397134634012,6134102,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0360687710361,YES,59,33721000,22084000,0,0.0215850798757,N/W,BAYWOOD CT/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443301548 37.7186739, -122.4428887 37.718346365, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1253,73.467397134634012,6134102,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0360687710361,YES,59,33721000,22084000,0,0.0215850798757,N/W,BAYWOOD CT/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443301548 37.7186739, -122.4428887 37.718346365, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1253,73.467397134634012,6134102,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0360687710361,YES,59,33721000,22084000,0,0.0215850798757,N/W,BAYWOOD CT/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443301548 37.7186739, -122.4428887 37.718346365, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1253,73.467397134634012,6134102,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0360687710361,YES,59,33721000,22084000,0,0.0215850798757,N/W,BAYWOOD CT/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443301548 37.7186739, -122.4428887 37.718346365, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1253,73.467397134634012,6134102,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0360687710361,YES,59,33721000,22084000,0,0.0215850798757,N/W,BAYWOOD CT/GENEVA AVE,BANNOCK ST/GENEVA AVE,"LINESTRING (-122.443301548 37.7186739, -122.4428887 37.718346365, -122.442887073 37.718286852)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1254,229.85301401472981,6133201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.112866276867,YES,60,22095000,22088000,0,0.056558674534,S/E,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445044473 37.719972781, -122.443793785 37.718953463, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1254,229.85301401472981,6133201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.112866276867,YES,60,22095000,22088000,0,0.056558674534,S/E,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445044473 37.719972781, -122.443793785 37.718953463, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1254,229.85301401472981,6133201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.112866276867,YES,60,22095000,22088000,0,0.056558674534,S/E,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445044473 37.719972781, -122.443793785 37.718953463, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1254,229.85301401472981,6133201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.112866276867,YES,60,22095000,22088000,0,0.056558674534,S/E,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445044473 37.719972781, -122.443793785 37.718953463, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1254,229.85301401472981,6133201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.112866276867,YES,60,22095000,22088000,0,0.056558674534,S/E,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445044473 37.719972781, -122.443793785 37.718953463, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1255,230.87556932921518,6133101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.113368421269,YES,60,22095000,22088000,0,0.056558674534,N/W,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445025031 37.72006675, -122.443734592 37.719013229, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1255,230.87556932921518,6133101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.113368421269,YES,60,22095000,22088000,0,0.056558674534,N/W,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445025031 37.72006675, -122.443734592 37.719013229, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1255,230.87556932921518,6133101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.113368421269,YES,60,22095000,22088000,0,0.056558674534,N/W,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445025031 37.72006675, -122.443734592 37.719013229, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1255,230.87556932921518,6133101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.113368421269,YES,60,22095000,22088000,0,0.056558674534,N/W,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445025031 37.72006675, -122.443734592 37.719013229, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1255,230.87556932921518,6133101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.113368421269,YES,60,22095000,22088000,0,0.056558674534,N/W,DELANO AVE/GENEVA AVE,CAYUGA AVE/GENEVA AVE,"LINESTRING (-122.445127873 37.720086705, -122.445025031 37.72006675, -122.443734592 37.719013229, -122.443696072 37.718928673)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1256,188.91179219774688,6132201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0928699004459,YES,61,22105000,22095000,0,0.04675346959745,S/E,GENEVA AVE/SAN JOSE AVE,DELANO AVE/GENEVA AVE,"LINESTRING (-122.44660865 37.720724224, -122.446509014 37.720644784, -122.445428212 37.720217275, -122.445226786 37.720106995, -122.445127873 37.720086705)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1256,188.91179219774688,6132201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0928699004459,YES,61,22105000,22095000,0,0.04675346959745,S/E,GENEVA AVE/SAN JOSE AVE,DELANO AVE/GENEVA AVE,"LINESTRING (-122.44660865 37.720724224, -122.446509014 37.720644784, -122.445428212 37.720217275, -122.445226786 37.720106995, -122.445127873 37.720086705)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1256,188.91179219774688,6132201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0928699004459,YES,61,22105000,22095000,0,0.04675346959745,S/E,GENEVA AVE/SAN JOSE AVE,DELANO AVE/GENEVA AVE,"LINESTRING (-122.44660865 37.720724224, -122.446509014 37.720644784, -122.445428212 37.720217275, -122.445226786 37.720106995, -122.445127873 37.720086705)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1256,188.91179219774688,6132201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0928699004459,YES,61,22105000,22095000,0,0.04675346959745,S/E,GENEVA AVE/SAN JOSE AVE,DELANO AVE/GENEVA AVE,"LINESTRING (-122.44660865 37.720724224, -122.446509014 37.720644784, -122.445428212 37.720217275, -122.445226786 37.720106995, -122.445127873 37.720086705)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1256,188.91179219774688,6132201,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0928699004459,YES,61,22105000,22095000,0,0.04675346959745,S/E,GENEVA AVE/SAN JOSE AVE,DELANO AVE/GENEVA AVE,"LINESTRING (-122.44660865 37.720724224, -122.446509014 37.720644784, -122.445428212 37.720217275, -122.445226786 37.720106995, -122.445127873 37.720086705)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
1257,191.51187834879957,6132101,GENEVA,AVE,STREETS,GENEVA AVE,5,0.0941439779438,YES,61,22105000,22095000,0,0.04675346959745,N/W,GENEVA AVE/SAN JOSE AVE,DELANO AVE/GENEVA AVE,"LINESTRING (-122.44660865 37.720724224, -122.446449877 37.720707631, -122.445408063 37.720296807, -122.445203017 37.720189887, -122.445127873 37.720086705)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
